S.No,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Age,Purchases,MntTotal
1873,1964,Graduation,Married,82224.0,0,0,1/25/14,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,GER,57,21,902
1874,1974,PhD,Married,61917.0,1,1,11/20/13,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,SP,47,7,91
1875,1966,Graduation,Married,43482.0,2,1,11/13/13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,IND,55,9,88
1876,1979,Graduation,Single,68274.0,1,1,9/30/13,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,SA,42,13,305
1877,1974,Graduation,Single,42373.0,1,1,8/15/13,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,0,SP,47,13,163
1878,1954,Master,Married,51381.5,0,1,6/23/13,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,0,AUS,67,11,207
1879,1979,Graduation,Single,57537.0,1,0,06-10-2013,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,AUS,42,19,545
1880,1958,PhD,Single,80995.0,0,1,05-11-2013,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,CA,63,22,1482
1881,1976,Graduation,Single,30992.0,1,0,4/22/13,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,CA,45,5,43
1882,1976,Graduation,Single,30992.0,1,0,4/22/13,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,CA,45,5,43
1883,1971,PhD,Married,78642.0,0,1,4/21/13,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,0,SP,50,18,1816
1884,1955,Graduation,Married,74268.0,0,0,2/14/13,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,0,SA,66,13,892
1885,1962,Graduation,Married,75072.0,0,1,1/23/13,83,583,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,0,0,SP,59,19,1073
1886,1963,Graduation,Married,56253.0,0,1,12-07-2012,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,0,SP,58,22,597
1887,1955,Graduation,Married,59925.0,0,1,11/30/12,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0,SP,66,23,766
1888,1960,Graduation,Married,62807.0,0,1,8/31/12,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,SP,61,23,819
1889,1960,Graduation,Married,62807.0,0,1,8/31/12,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,CA,61,23,819
1890,1970,PhD,Married,23626.0,1,0,5/24/14,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,0,GER,51,10,43
1891,1976,Master,Married,46106.0,1,1,05-11-2014,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0,SA,45,5,54
1892,1965,Graduation,Married,81168.0,0,0,05-07-2014,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,0,SP,56,18,1193
1893,1979,Graduation,Married,27244.0,1,0,03-07-2014,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,SP,42,8,101
1894,1957,Graduation,Married,26091.0,1,1,2/25/14,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,IND,64,9,89
1895,1957,Graduation,Married,26091.0,1,1,2/25/14,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,SP,64,9,89
1896,1969,Master,Married,43142.0,1,1,2/18/14,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,AUS,52,4,20
1897,1971,Graduation,Married,38232.0,1,1,1/17/14,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,SP,50,11,122
1898,1985,Graduation,Married,92533.0,0,0,12/19/13,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,GER,36,23,1131
1899,1945,Graduation,Single,63285.0,0,0,11-05-2013,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,SP,76,25,1103
1900,1955,Graduation,Married,38946.0,0,1,10/24/13,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,US,66,12,257
1901,1955,Graduation,Married,38946.0,0,1,10/24/13,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,CA,66,12,257
1902,1975,PhD,Married,40233.0,0,1,10/14/13,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,0,SA,46,13,149
1903,1969,Master,Married,46831.0,1,1,06-08-2013,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,SP,52,7,78
1904,1987,Graduation,Married,67605.0,0,0,3/31/13,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0,SP,34,17,938
1905,1976,Master,Single,70379.0,0,1,03-03-2013,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,CA,45,25,860
1906,1957,Master,Single,77297.0,0,0,1/26/13,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,SP,64,22,789
1907,1962,Graduation,Married,55759.0,0,1,11/28/12,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,CA,59,26,854
1908,1951,Master,Single,58217.0,2,1,11/17/12,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,SP,70,7,103
1909,1976,Graduation,Married,51369.0,0,1,10/25/12,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,SA,45,16,576
1910,1976,Graduation,Married,51369.0,0,1,10/25/12,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,SA,45,16,576
1911,1956,Graduation,Single,91249.0,0,0,10/20/12,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,1,0,SP,65,22,1676
1912,1978,Master,Married,52513.0,0,0,09-04-2012,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,SP,43,25,1149
1913,1970,Master,Married,44159.0,1,0,6/17/14,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,SA,51,15,275
1914,1962,Graduation,Married,76081.0,0,0,5/23/14,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,SP,59,14,1033
1915,1962,Graduation,Married,76081.0,0,0,5/23/14,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,IND,59,14,1033
1916,1974,Graduation,Single,39996.0,1,1,5/22/14,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,AUS,47,4,15
1917,1973,PhD,Married,55012.0,0,1,3/21/14,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,SP,48,25,660
1918,1947,Graduation,Single,77457.0,0,0,03-05-2014,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,SA,74,18,1157
1919,1963,Graduation,Single,80695.0,0,0,12/29/13,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,US,58,19,1918
1920,1956,Graduation,Married,71866.0,0,1,12/25/13,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,AUS,65,20,715
1921,1982,Master,Married,73450.0,0,0,12-05-2013,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,SP,39,27,1804
1922,1944,PhD,Single,55614.0,0,0,11/27/13,85,504,13,131,8,0,26,1,9,4,6,7,0,1,0,0,0,0,0,SP,77,20,682
1923,1949,PhD,Married,156924.0,0,0,8/29/13,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,CA,72,0,8
1924,1967,Master,Married,30753.0,1,1,07-11-2013,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,0,CA,54,7,81
1925,1956,Master,Married,54603.0,1,1,07-09-2013,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,0,SP,65,16,227
1926,1975,Graduation,Married,22280.0,1,0,5/19/13,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,SP,46,4,13
1927,1951,Master,Married,59385.0,1,1,4/28/13,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,SP,70,10,185
1928,1955,Graduation,Married,76998.0,0,1,01-11-2013,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,CA,66,29,1910
1929,1971,Master,Married,80573.0,0,0,10/14/12,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,SA,50,24,1564
1930,1971,Master,Married,80573.0,0,0,10/14/12,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,SP,50,24,1564
1931,1982,Graduation,Married,24711.0,0,0,4/18/14,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,SP,39,7,58
1932,1959,PhD,Married,38829.0,0,1,04-06-2014,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,GER,62,8,99
1933,1974,PhD,Single,71466.0,0,0,04-05-2014,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,CA,47,19,1230
1934,1956,Master,Married,28839.0,1,1,03-11-2014,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,SP,65,7,32
1935,1951,Graduation,Married,53790.0,0,2,03-06-2014,86,335,42,127,28,5,5,3,7,2,8,6,0,0,0,0,0,0,0,SP,70,20,542
1936,1951,Master,Single,73705.0,0,2,03-05-2014,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,SP,70,25,1695
1937,1982,Graduation,Married,22448.0,1,0,2/26/14,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,0,SA,39,9,55
1938,1976,Graduation,Single,12571.0,1,0,1/18/14,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,SA,45,11,53
1939,1960,Master,Married,73113.0,0,0,12/26/13,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,SA,61,15,1001
1940,1990,Graduation,Married,35765.0,1,0,12-11-2013,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,CA,31,8,75
1941,1966,PhD,Single,46734.0,1,2,10/21/13,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,0,SP,55,12,223
1942,1963,PhD,Married,66313.0,0,1,9/16/13,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,SA,58,23,770
1943,1957,Master,Married,68148.0,0,0,8/31/13,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,SP,64,15,1042
1944,1965,Graduation,Married,44393.0,1,1,8/22/13,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,SP,56,7,60
1945,1986,PhD,Married,38197.0,1,0,6/29/13,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,SP,35,5,40
1946,1946,PhD,Married,51012.0,0,0,4/18/13,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,SP,75,10,209
1947,1946,PhD,Married,51012.0,0,0,4/18/13,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,SP,75,10,209
1948,1960,Graduation,Married,13672.0,1,1,4/17/13,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,SP,61,6,25
1949,1953,Graduation,Married,41452.0,1,1,03-06-2013,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,CA,68,4,16
1950,1982,Graduation,Married,42081.0,1,0,2/26/13,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,SP,39,15,382
1951,1986,Basic,Single,14906.0,0,0,12/22/12,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,0,SA,35,9,66
1952,1985,Master,Single,33812.0,1,0,11-03-2012,86,4,17,19,30,24,39,2,2,1,3,6,0,0,0,0,0,0,0,US,36,8,133
1953,1975,Master,Single,46098.0,1,1,8/18/12,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,SP,46,11,120
1954,1975,Master,Single,46098.0,1,1,8/18/12,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,CA,46,11,120
1955,1975,Master,Single,46098.0,1,1,8/18/12,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,1,0,IND,46,11,120
1956,1956,Master,Married,53230.0,0,1,08-03-2012,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0,GER,65,23,732
1957,1989,Master,Married,88420.0,0,0,05-02-2014,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,SP,32,20,2069
1958,1963,Master,Single,39548.0,1,1,3/31/14,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,0,SP,58,7,54
1959,1953,Graduation,Married,61278.0,0,1,01-04-2014,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,0,SP,68,10,165
1960,1964,Graduation,Single,81246.0,0,0,12/29/13,87,398,190,537,61,156,37,1,4,5,7,1,1,0,0,1,0,0,0,SP,57,17,1379
1961,1975,Graduation,Single,58330.0,0,1,12/25/13,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,SP,46,24,1064
1962,1975,Graduation,Single,58330.0,0,1,12/25/13,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,GER,46,24,1064
1963,1967,Graduation,Married,65777.0,0,0,12/19/13,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0,US,54,17,1146
1964,1980,Master,Married,70829.0,1,1,12-01-2013,87,141,70,106,72,19,23,2,4,2,8,3,0,0,0,0,0,0,0,SP,41,16,431
1965,1973,Master,Married,51381.5,0,0,11/23/13,87,445,37,359,98,28,18,1,2,4,8,1,0,0,0,0,0,0,0,GER,48,15,985
1966,1962,Master,Single,59247.0,0,2,11-08-2013,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,0,SP,59,21,574
1967,1967,Graduation,Single,25930.0,1,1,10-10-2013,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,SP,54,4,15
1968,1959,Graduation,Married,54753.0,0,1,09-12-2013,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,0,SA,62,21,728
1969,1974,PhD,Married,28440.0,1,0,07-07-2013,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0,SP,47,6,63
1970,1973,Master,Married,23559.0,1,0,07-03-2013,87,25,5,19,7,0,23,3,3,0,3,7,0,0,0,0,0,0,0,GER,48,9,79
1971,1952,Graduation,Single,62335.0,0,1,5/23/13,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,SP,69,21,708
1972,1979,Graduation,Married,63777.0,1,1,3/24/13,87,457,5,106,15,17,53,8,11,1,6,8,0,0,0,0,0,0,0,IND,42,26,653
1973,1972,Graduation,Married,59666.0,1,1,3/22/13,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,CA,49,20,1027
1974,1956,Master,Married,50965.0,0,1,2/20/13,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,SP,65,22,685
1975,1965,Master,Married,71488.0,0,0,2/18/13,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,0,CA,56,16,559
1976,1952,Graduation,Single,72228.0,0,0,11/27/12,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,0,SP,69,22,1250
1977,1953,PhD,Single,46231.0,2,1,11/26/12,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,SA,68,15,263
1978,1974,Graduation,Married,75702.0,0,1,10/14/12,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,SP,47,29,1921
1979,1971,Graduation,Single,43300.0,0,1,10/13/12,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,1,0,CA,50,11,180
1980,1957,Graduation,Married,78618.0,0,0,9/28/12,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,0,SP,64,22,2153
1981,1958,Graduation,Married,51381.5,1,1,09-03-2012,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0,AUS,63,5,45
1982,1985,Graduation,Single,29760.0,1,0,8/29/12,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,GER,36,12,165
1983,1985,Graduation,Single,29760.0,1,0,8/29/12,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,SP,36,12,165
1984,1962,Graduation,Married,50127.0,0,1,5/29/14,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,SP,59,13,320
1985,1988,Graduation,Married,29604.0,1,0,12-08-2013,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,SA,33,5,53
1986,1952,Graduation,Married,49413.0,0,1,10/25/13,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,SP,69,13,304
1987,1958,Graduation,Married,51876.0,0,0,10/15/13,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,GER,63,13,310
1988,1974,Graduation,Married,45837.0,1,1,7/26/13,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,0,SP,47,18,373
1989,1962,PhD,Single,85696.0,0,0,05-03-2013,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,1,0,SP,59,20,1313
1990,1962,PhD,Single,85696.0,0,0,05-03-2013,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,1,0,SP,59,20,1313
1991,1962,Master,Single,59432.0,0,1,4/13/13,88,317,25,265,25,19,12,3,5,3,11,5,0,0,0,0,0,0,0,SP,59,22,663
1992,1951,Graduation,Single,43185.0,0,1,04-10-2013,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,AUS,70,20,637
1993,1975,PhD,Married,60631.0,1,1,04-05-2013,88,565,6,65,0,6,19,5,9,2,8,7,0,1,0,0,0,0,0,GER,46,24,661
1994,1985,Master,Married,20559.0,1,0,03-12-2013,88,13,1,29,3,0,7,2,2,0,3,8,0,0,0,0,0,0,0,AUS,36,7,53
1995,1956,Master,Married,50898.0,1,1,01-08-2013,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,SA,65,33,859
1996,1978,Graduation,Married,73807.0,0,1,01-02-2013,88,366,124,156,71,78,54,2,5,5,11,2,0,0,0,0,0,0,0,IND,43,23,849
1997,1956,Master,Married,14661.0,0,0,01-01-2013,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,0,SP,65,5,26
1998,1954,Graduation,Married,36807.0,1,1,12/20/12,88,4,2,5,0,0,5,1,1,0,2,6,0,0,0,0,0,0,0,IND,67,4,16
1999,1975,Master,Married,46772.0,0,1,11-07-2012,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,CA,46,30,1048
2000,1947,PhD,Married,81574.0,0,0,4/28/14,89,1252,0,465,46,35,0,1,4,5,8,1,0,1,1,0,0,0,0,SA,74,18,1798
2001,1976,Graduation,Married,30772.0,1,1,03-12-2014,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,CA,45,4,20
2002,1978,PhD,Married,46377.0,1,0,03-01-2014,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,SA,43,7,90
2003,1974,PhD,Married,78128.0,0,1,2/19/14,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,GER,47,20,1264
2004,1972,PhD,Married,83443.0,0,0,12/31/13,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,GER,49,22,1497
2005,1960,Master,Married,50523.0,1,1,12/25/13,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,US,61,8,91
2006,1965,Graduation,Married,47009.0,0,1,10-01-2013,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,SP,56,17,448
2007,1967,Master,Married,37054.0,1,1,9/15/13,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,0,SA,54,6,25
2008,1971,PhD,Married,32011.0,1,0,8/22/13,89,99,0,15,2,1,5,3,2,1,4,7,0,0,0,0,0,0,0,SP,50,10,122
2009,1962,Master,Married,82122.0,0,0,8/15/13,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,SP,59,26,1382
2010,1975,Graduation,Single,70300.0,1,0,7/15/13,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,SP,46,26,1596
2011,1976,Master,Married,21024.0,0,0,07-04-2013,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,SP,45,7,84
2012,1968,Graduation,Married,34916.0,2,0,5/15/13,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,0,SA,53,13,231
2013,1967,Graduation,Married,27943.0,1,1,4/15/13,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,SP,54,8,37
2014,1971,Master,Married,39791.0,0,1,3/28/13,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,SP,50,10,174
2015,1965,PhD,Married,62745.0,0,1,3/23/13,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,SA,56,29,1117
2016,1969,Graduation,Single,18589.0,0,0,01-02-2013,89,6,4,25,15,12,13,2,2,1,3,7,0,0,0,0,0,0,0,US,52,8,75
2017,1976,Graduation,Married,85606.0,0,1,11-12-2012,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,0,SP,45,24,1956
2018,1951,Basic,Married,26997.0,0,0,11-05-2012,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,SP,70,13,434
2019,1961,Graduation,Single,82332.0,0,0,9/17/12,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,1,0,GER,60,21,2006
2020,1970,PhD,Married,38853.0,1,1,5/23/14,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,IND,51,7,45
2021,1968,Master,Single,27071.0,1,0,4/23/14,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,SP,53,7,35
2022,1954,PhD,Single,90933.0,0,0,3/31/14,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,SP,67,15,1685
2023,1966,PhD,Married,65814.0,0,1,03-02-2014,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,SP,55,23,747
2024,1958,PhD,Married,74250.0,0,0,1/26/14,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,CA,63,18,1158
2025,1976,Master,Married,33181.0,1,0,01-03-2014,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,SP,45,4,16
2026,1944,Master,Single,45006.0,0,0,7/18/13,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,0,SP,77,12,266
2027,1958,Master,Married,42315.0,0,1,07-12-2013,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,US,63,12,270
2028,1950,PhD,Married,48699.0,1,1,5/21/13,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,AUS,71,5,40
2029,1954,Graduation,Married,59111.0,0,0,05-02-2013,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,AUS,67,21,869
2030,1955,Graduation,Married,48726.0,0,1,4/27/13,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,GER,66,12,242
2031,1955,Graduation,Single,37244.0,1,1,4/27/13,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,SP,66,5,55
2032,1970,Graduation,Married,74854.0,1,2,04-08-2013,90,856,59,487,58,29,73,7,2,5,5,5,0,0,0,0,0,0,0,GER,51,19,1562
2033,1964,PhD,Married,60896.0,0,1,10-11-2012,90,1013,30,399,60,46,153,3,9,10,4,6,0,0,0,0,0,1,0,CA,57,26,1701
2034,1988,PhD,Married,67546.0,0,0,8/31/12,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,SA,33,20,2126
2035,1988,PhD,Married,67546.0,0,0,8/31/12,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,SP,33,20,2126
2036,1987,Graduation,Single,46923.0,1,0,8/22/12,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,0,SP,34,16,369
2037,1972,Graduation,Married,38988.0,1,2,8/20/12,90,164,24,103,12,3,42,7,5,1,6,8,0,0,0,0,0,0,0,SP,49,19,348
2038,1971,Master,Single,49118.0,0,0,8/18/12,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,1,0,SP,50,28,1229
2039,1978,PhD,Married,27683.0,1,0,08-04-2012,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,SP,43,16,351
2040,1974,PhD,Single,39190.0,1,0,4/26/14,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0,SP,47,9,133
2041,1981,Graduation,Single,56981.0,0,0,1/25/14,91,908,48,217,32,12,24,1,2,3,13,6,0,1,0,0,0,0,0,SA,40,19,1241
2042,1984,Graduation,Married,23228.0,1,0,01-05-2014,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,CA,37,11,121
2043,1984,Graduation,Married,90000.0,0,0,12/23/13,91,675,144,133,94,192,241,1,4,8,5,1,1,0,1,1,0,0,0,CA,37,18,1479
2044,1953,PhD,Married,55707.0,0,1,12/22/13,91,208,7,82,30,66,35,2,3,2,9,3,0,0,0,0,0,0,0,SP,68,16,428
2045,1989,Graduation,Single,9255.0,1,0,12/20/13,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,0,IND,32,5,22
2046,1977,PhD,Single,42997.0,1,1,12-07-2013,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,SP,44,4,15
2047,1959,Graduation,Married,71232.0,0,1,11/28/13,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,SP,62,25,917
2048,1954,PhD,Married,57744.0,0,1,11-12-2013,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0,SP,67,16,411
2049,1966,Master,Married,33585.0,0,1,9/25/13,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,0,SP,55,7,122
2050,1965,Master,Married,46891.0,0,1,09-01-2013,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,GER,56,8,183
2051,1965,Master,Married,46891.0,0,1,09-01-2013,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,SP,56,8,183
2052,1956,Graduation,Married,50387.0,0,2,8/31/13,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,SP,65,19,525
2053,1969,Graduation,Married,76653.0,0,0,8/16/13,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,SP,52,23,2279
